Profile,Stage Name,Full Name,Korean Name,Korean Stage Name,Date of Birth,Group,Country,Second Country,Height,Weight,Birthplace,Other Group,Former Group,Position,Instagram
,Rainie,Chu Chingyu,주칭위,레이니,2000-11-16,bugAboo,Taiwan,,0,0,,,,,https:/www.instagram.com/
,Cyan,Lee Chaeeun,이채은,시안,2001-04-04,bugAboo,South Korea,,0,0,Sanbon,,,,https:/www.instagram.com/
,Choyeon,Kim Choyeon,김초연,초연,2001-08-01,bugAboo,South Korea,,164,44,,,,,https:/www.instagram.com/
,Zin,Jin Hyunbin,진현빈,지인,2001-08-31,bugAboo,South Korea,,0,0,,,,,https:/www.instagram.com/
,Moon Sua,Moon Sua,문수아,문수아,1999-09-09,Billlie,South Korea,,167,47,Cheongju,,,,https:/www.instagram.com/
,Suhyeon,Kim Suhyun,김수현,수현,2000-01-15,Billlie,South Korea,,161,45,Daegu,,,,https:/www.instagram.com/
,Haram,Kim Haram,김하람,하람,2001-01-13,Billlie,South Korea,,161,45,,,,,https:/www.instagram.com/
,Tsuki,Fukutomi Tsuki,후쿠토미 츠키,츠키,2002-09-21,Billlie,Japan,,0,0,,,,,https:/www.instagram.com/
,Siyoon,Kim Siyoon,김시윤,시윤,2005-02-16,Billlie,South Korea,,168,0,,,,,https:/www.instagram.com/
,Haruna,Osato Haruna,오사토 하루나,하루나,2006-01-30,Billlie,Japan,,0,0,,,,,https:/www.instagram.com/
,Youngheun,Go Youngheun,고영흔,영흔,1994-11-20,Blackswan,South Korea,,0,0,,,,,https:/www.instagram.com/
,Fatou,Fatou Samba,파투 삼바,파투,1995-03-23,Blackswan,Belgium,Senegal,173,0,Yoff,,,,https:/www.instagram.com/
,Judy,Kim Dahye,김다혜,주디,1995-05-16,Blackswan,South Korea,,0,0,,,,,https:/www.instagram.com/
,Leia,Larissa Kartes,라리사 카르치스,레아,2001-05-14,Blackswan,Brazil,Japan,0,0,Curitiba,,,,https:/www.instagram.com/
,Lee Jin,Shim Yerin,심예린,이진,2001-03-12,Hi-L,South Korea,,0,0,,,,,https:/www.instagram.com/
,Soojung,Hwang Soojung,황수정,수정,2001-05-10,Hi-L,South Korea,,169,47,Yongin,,,,https:/www.instagram.com/
,Dakyung,Jung Dakyung,정다경,다경,2001-07-23,Hi-L,South Korea,,0,0,,,,,https:/www.instagram.com/
,JooA,Lee Juhyun,이주현,주아,2002-03-04,Hi-L,South Korea,,173,0,,,,,https:/www.instagram.com/
,Hayun,Choi Hayun,최하윤,하윤,2004-01-16,Hi-L,South Korea,,0,0,Seoul,,,,https:/www.instagram.com/
,Yeseul,Kim Yeseul,김예슬,예슬,2004-03-24,Hi-L,South Korea,,0,0,,,,,https:/www.instagram.com/
,Sullyoon,Seol Yoona,설윤아,설윤,2004-01-26,NMIXX,South Korea,,0,0,,,,,https:/www.instagram.com/
,Jinni,Choi Yujin,최윤진,지니,2004-04-16,NMIXX,South Korea,,0,0,,,,,https:/www.instagram.com/
,Bae,Bae Jinsol,배진솔,배이,2004-12-28,NMIXX,South Korea,,0,0,,,,,https:/www.instagram.com/
,Jiwoo,Kim Jiwoo,김지우,지우,2005-04-13,NMIXX,South Korea,,0,0,,,,,https:/www.instagram.com/
,Kyujin,Jang Kyujin,장규진,규진,2006-05-26,NMIXX,South Korea,,0,0,,,,,https:/www.instagram.com/
,Mashiro,Sakamoto Mashiro,사카모토 마시로,마시로,1999-12-16,Kep1er,Japan,,157,0,,,,,https:/www.instagram.com/
,Hikaru,Ezaki Hikaru,에자키 히카루,히카루,2004-03-12,Kep1er,Japan,,155,0,,,,,https:/www.instagram.com/
,Youngeun,Seo Youngeun,서영은,영은,2004-12-27,Kep1er,South Korea,,159,0,,,,,https:/www.instagram.com/
,Dayeon,Kim Dayeon,김다연,다연,2003-03-02,Kep1er,South Korea,,158,0,,,,,https:/www.instagram.com/
,Chaehyun,Kim Chaehyun,김채현,채현,2002-04-26,Kep1er,South Korea,,160,0,,,,,https:/www.instagram.com/
,Bahiyyih,Huening Bahiyyih,휴닝바히에,바히에,2004-07-27,Kep1er,USA,South Korea,166,0,,,,,https:/www.instagram.com/
,Xiao Ting,Shen Xiao Ting,션샤오팅,샤오팅,1999-11-12,Kep1er,China,,168,0,,,,,https:/www.instagram.com/
,Sheon,Kim Suyeon,김수연,션,2003-01-28,Billlie,South Korea,,162,0,,,,,https:/www.instagram.com/
,Gaeul,Kim Gaeul,김가을,가을,2002-09-24,IVE,South Korea,,166,46,Incheon,,,,https:/www.instagram.com/
,Rei,Naoi Rei,나오이 레이,레이,2004-02-03,IVE,Japan,,169,47,,,,,https:/www.instagram.com/
,Liz,Kim Jiwon,김지원,리즈,2004-11-21,IVE,South Korea,,170,49,,,,,https:/www.instagram.com/
,Leeseo,Lee Hyunseo,이현서,이서,2007-02-21,IVE,South Korea,,170,48,,,,,https:/www.instagram.com/
,Sitala,Sitala Wongkrachang,시탈라 웡크라창,시탈라,,H1-KEY,Thailand,,173,0,,,,,https:/www.instagram.com/
,Seoi,Lee Yejin,이예진,서이,2000-02-12,H1-KEY,South Korea,,169,0,,,,,https:/www.instagram.com/
,Riina,Lee Seunghyeon,이승현,리이나,2001-02-21,H1-KEY,South Korea,,172,55,,,,,https:/www.instagram.com/
,Yel,Han Shinyoung,한신영,옐,2004-12-25,H1-KEY,South Korea,,172,0,,,,,https:/www.instagram.com/
,Hana,Hayase Hana,하야세 하나,하나,2000-02-27,ILY:1,Japan,,165,0,,,,,https:/www.instagram.com/
,Ara,Lee Yunji,이윤지,아라,2002-01-23,ILY:1,South Korea,,158,0,,,,,https:/www.instagram.com/
,Rona,Chang Ching,장찡,로나,2002-06-05,ILY:1,Taiwan,,165,0,Taipei,,,,https:/www.instagram.com/
,Ririka,Kishida Ririka,키시다 리리카,리리카,2002-07-02,ILY:1,Japan,,162,0,,,,,https:/www.instagram.com/
,Nayu,Kim Yewon,김예원,나유,2002-07-23,ILY:1,South Korea,,0,0,,,,,https:/www.instagram.com/
,Elva,Lee Yonghwa,이용화,엘바,2003-05-05,ILY:1,South Korea,,0,0,,,,,https:/www.instagram.com/
,Lily,Lily Jin Morrow,릴리 진 머로우,릴리,2002-10-17,NMIXX,Australia,South Korea,0,0,Marysville,,,,https:/www.instagram.com/
,Haewon,Oh Haewon,오해원,해원,2003-02-25,NMIXX,South Korea,,0,0,,,,,https:/www.instagram.com/
